% Model,WS240516_2D_simple_vapor_water_resonance_v1.mph
% Version,COMSOL 6.2.0.290
% Date,"May 17 2024, 07:41"
% Table,Export CSV - 
% 0 I_in (W/m^2),1 P_in (W),2 u_ratio (1),3 FOM (1),4 Q_feed (W/m^2),5 Q_air (W/m^2),6 P_feed (W),7 P_air (W),8 T_max (degC)
1000,1.0000000000000004,652.0572293428611,0.8601239430083136,339.69068721957456,2.34628776992475E-6,0.33969068721957457,2.3462877699247497E-9,20.528248221934916
1000,1.0000000000000004,673.8627168030941,0.9242276683829774,324.0626150713727,2.32524633317915E-6,0.3240626150713727,2.32524633317915E-9,20.54964403598956
1000,1.0000000000000004,696.3974029624321,0.9961427947023218,307.3476208265153,3.007770223070477E-6,0.30734762082651534,3.007770223070477E-9,20.573663989619263
1000,1.0000000000000004,719.6856730011522,1.0763045475759447,289.50295205065225,3.0922500398414075E-6,0.28950295205065224,3.0922500398414077E-9,20.60011222673205
1000,1.0000000000000004,743.7527275659046,1.166821774000187,270.4635953084326,3.727156639857468E-6,0.2704635953084326,3.727156639857468E-9,20.629987286842322
1000,1.0000000000000004,768.6246100397738,1.2693650712424291,250.18402727389426,5.617473322486785E-6,0.25018402727389427,5.617473322486785E-9,20.663885210179956
1000,1.0000000000000004,794.3282347242813,1.3856400525868693,228.70618118697834,8.521138088514939E-6,0.22870618118697836,8.52113808851494E-9,20.701979091341457
1000,1.0000000000000004,820.8914159638254,1.5184260475934326,205.97811465566966,2.0735482454457075E-5,0.20597811465566965,2.0735482454457077E-8,20.745480967448316
1000,1.0000000000000004,848.3428982440716,1.6705207495872165,182.12810853421473,7.870969173675998E-5,0.18212810853421474,7.870969173675998E-8,20.795169123591165
1000,1.0000000000000004,876.7123872968687,1.8444273771347546,157.3897689741812,4.076617642543699E-4,0.15738976897418122,4.076617642543699E-7,20.85133605825257
1000,1.0000000000000004,906.030582245338,2.040838319323713,132.17015312751067,0.0021285487156481593,0.13217015312751068,2.128548715648159E-6,20.914159992928205
1000,1.0000000000000004,936.3292088239417,2.2600331560430686,107.0550767167406,0.010140326213646467,0.1070550767167406,1.0140326213646468E-5,20.982667440165926
1000,1.0000000000000004,967.6410537094537,2.4978602072231544,82.84361478631132,0.044950750913045755,0.08284361478631132,4.4950750913045755E-5,21.055717831142772
1000,1.0000000000000004,1000,2.743834067334473,60.55851431563377,0.18198634772235778,0.06055851431563378,1.8198634772235777E-4,21.12875089562027
1000,1.0000000000000004,1033.441063880556,2.978897219748529,41.25291983242633,0.6627115810555855,0.04125291983242633,6.627115810555854E-4,21.194703077949782
1000,1.0000000000000004,1068.0004325145756,3.1749916377430107,25.82449888486152,2.1344491769602945,0.02582449888486152,0.0021344491769602946,21.2445424001383
1000,1.0000000000000004,1103.715503202757,3.3029685543320655,14.700014076439428,5.98724424107288,0.014700014076439429,0.0059872442410728805,21.268687123909217
1000,1.0000000000000004,1140.6249238513203,3.34313247790083,7.559705767190332,14.489016585182934,0.007559705767190332,0.014489016585182935,21.263436720167874
1000,1.0000000000000004,1178.7686347935867,3.2920745444553274,3.5124072405389324,30.283098912371344,0.0035124072405389325,0.030283098912371343,21.22803946622389
1000,1.0000000000000004,1218.1879120101148,3.1656354182212434,1.4863585236550894,55.22651973385093,0.0014863585236550895,0.055226519733850926,21.169113034805093
1000,1.0000000000000004,1258.9254117941662,2.990773956718998,0.5984152613802458,89.56632190607883,5.984152613802458E-4,0.08956632190607883,21.098154337669598
1000,1.0000000000000004,1301.0252169108314,2.7935155823819886,0.23343855911297226,131.95371204871455,2.3343855911297227E-4,0.13195371204871456,21.02415086907058
1000,1.0000000000000004,1344.5328842997608,2.590082944299549,0.08234283206542033,180.2045239259666,8.234283206542033E-5,0.18020452392596661,20.951486608118046
1000,1.0000000000000004,1389.4954943731375,2.3918588139771177,0.030879733361278347,232.00360414157575,3.087973336127835E-5,0.23200360414157575,20.88322572248717
1000,1.0000000000000004,1435.9617019622142,2.2035629354843405,0.010463765766092264,285.38507790113283,1.0463765766092265E-5,0.2853850779011328,20.820289608275345
1000,1.0000000000000004,1483.9817889675662,2.0305301849712127,0.003986581471869892,338.64737681369337,3.986581471869891E-6,0.3386473768136934,20.763897410295613
1000,1.0000000000000004,1533.6077187700123,1.8731577057217663,0.0013502330425184254,390.61622940263857,1.3502330425184255E-6,0.39061622940263857,20.713774905988714
1000,1.0000000000000004,1584.893192461114,1.7307479731252262,5.855609828010731E-4,440.6169328176155,5.855609828010731E-7,0.44061693281761555,20.669301883297294
1000,1.0000000000000004,1637.8937069540646,1.6008592694519022,1.9286337352283326E-4,488.343231135132,1.9286337352283326E-7,0.488343231135132,20.629420059249583
1000,1.0000000000000004,1692.6666150378762,1.4831056569185521,7.233873172145876E-5,533.5710532366506,7.233873172145876E-8,0.5335710532366507,20.593831697186317
1000,1.0000000000000004,1749.2711874398424,1.37700694041778,2.948500573477542E-5,576.1948646687919,2.948500573477542E-8,0.5761948646687919,20.562165605721646
1000,1.0000000000000004,1807.7686769634342,1.2817208451051756,1.4708094479265832E-5,616.2862633586218,1.4708094479265832E-8,0.6162862633586218,20.534114616534623
1000,1.0000000000000004,1868.2223847710366,1.1959379744284704,8.886349436037791E-6,653.8574945069579,8.88634943603779E-9,0.653857494506958,20.509206956722494
1000,1.0000000000000004,1930.6977288832495,1.11821310899314,8.060577155350073E-6,689.0909923375207,8.060577155350074E-9,0.6890909923375207,20.48685191363927
1000,1.0000000000000004,1995.2623149688789,1.047356102265517,5.360081336422251E-6,722.094760941019,5.360081336422251E-9,0.722094760941019,20.4666978652524
1000,1.0000000000000004,2061.986009502219,0.9819244389247811,5.232126668946049E-6,753.0227896644287,5.232126668946048E-9,0.7530227896644287,20.4481902885409
1000,1.0000000000000004,2130.9410153667955,0.9217597448984103,1.281282246747655E-5,781.9877330748003,1.281282246747655E-8,0.7819877330748003,20.431348647495895
1000,1.0000000000000004,2202.2019499873736,0.8668417117772146,3.1727612153298E-6,809.0739290763285,3.1727612153298E-9,0.8090739290763285,20.416029649467475
1000,1.0000000000000004,2275.8459260747886,0.8163731390836435,7.244012248883623E-6,834.46952989626,7.244012248883623E-9,0.8344695298962601,20.402103451981077
1000,1.0000000000000004,2351.952635070959,0.7701418937166317,2.9657660846983E-6,858.3074262332092,2.9657660846983004E-9,0.8583074262332092,20.389381260511414
1000,1.0000000000000004,2430.604433384409,0.727254247081629,1.6813304635617902E-5,880.6801688170948,1.6813304635617902E-8,0.8806801688170948,20.37767834753498
1000,1.0000000000000004,2511.88643150958,0.6876119730300381,2.154604801784802E-6,901.7038741799806,2.154604801784802E-9,0.9017038741799807,20.366818663344304
1000,1.0000000000000004,2595.8865861263935,0.6505220131617413,1.548526504080054E-5,921.4705015537021,1.548526504080054E-8,0.9214705015537021,20.3566881817913
1000,1.0000000000000004,2682.6957952797275,0.6159915742942982,2.359225849131787E-6,940.06194679806,2.3592258491317874E-9,0.9400619467980601,20.347326545350143
1000,1.0000000000000004,2772.4079967417756,0.583833288193746,2.678249608599991E-6,957.5865639654104,2.678249608599991E-9,0.9575865639654104,20.338823066987686
1000,1.0000000000000004,2865.120269663782,0.5540969047289152,6.078627727970905E-6,974.1008121020753,6.078627727970905E-9,0.9741008121020753,20.331119195975702
1000,1.0000000000000004,2960.932939627084,0.5264999280456951,1.6188239402671494E-6,989.6782530417219,1.6188239402671495E-9,0.9896782530417219,20.323944524955095
